% 1. Title: Dataset Sintético para la Predicción de Compra de Boletas (10000 instancias) con Descuento e Historial Categórico
% 2. Sources:
%    (a) Original Owners: Generado sintéticamente para fines de demostración
%    (b) Donor of Database: Gemini AI
%    (c) Date Received: 7 de mayo de 2025
% 3. Past Usage:
%    Este dataset sintético se genera para demostrar la estructura de datos para la predicción de compra de boletas, incluyendo uso de descuento previo e historial de compras categórico. Se puede utilizar para entrenar modelos de clasificación.
% 4. Relevant Information:
%    Este dataset contiene información sobre usuarios y sus interacciones con una plataforma de venta de boletas. El objetivo es predecir si un usuario específico realizará una compra de boleta (variable 'Compra_Boleta'). Los atributos incluyen información demográfica, comportamiento en la plataforma, preferencias y el uso de descuentos previos.
% 5. Number of Instances: 10000
% 6. Number of Attributes: 10 plus class
% 7. For Each Attribute:
%    1. ID_Usuario: Identificador único del usuario (numérico)
%    2. Edad: Edad del usuario en años (numérico)
%    3. Genero: Género del usuario (categórico: Masculino, Femenino, Otro)
%    4. Historial_Compras: Nivel de historial de compras (categórico: Bajo, Medio, Alto)
%    5. Frecuencia_Visitas_Sitio: Visitas al sitio en el último mes (numérico)
%    6. Tiempo_Navegacion_Promedio: Tiempo promedio de navegación en minutos (numérico)
%    7. Interes_Categoria: Categoría de eventos de interés (categórico)
%    8. Dispositivo_Acceso: Dispositivo principal de acceso (categórico)
%    9. Recibio_Notificacion: Indica si recibió notificación reciente (numérico: 0=No, 1=Sí)
%    10. Uso_Descuento_Previo: Indica si usó un descuento en compras previas (numérico: 0=No, 1=Sí)
%    11. Compra_Boleta: Variable de clase (numérico: 0=No compró, 1=Compró)
% 8. Missing Attribute Values: None
% 9. Class Distribution: (aproximado)
%    Clase Valor   Número de Instancias (aproximado)
%    0             ~6500
%    1             ~3500
% 10. Brief statistical analysis: (aproximado)
%     Attribute number:             Mean:    Standard Deviation:
%     2. Edad:                     ~38       ~14
%     5. Frecuencia_Visitas_Sitio: ~4.5      ~5
%     6. Tiempo_Navegacion_Promedio: ~12      ~8
%     10. Uso_Descuento_Previo:    ~0.3 (aproximado)
@relation compra_boleta_prediccion_con_descuento
@attribute 'ID_Usuario' numeric
@attribute 'Edad' numeric
@attribute 'Genero' {Masculino,Femenino,Otro}
@attribute 'Historial_Compras' {Bajo,Medio,Alto}
@attribute 'Frecuencia_Visitas_Sitio' numeric
@attribute 'Tiempo_Navegacion_Promedio' numeric
@attribute 'Interes_Categoria' {Conciertos,Deportes,Teatro,Cine,Otro}
@attribute 'Dispositivo_Acceso' {Desktop,Mobile,Tablet}
@attribute 'Recibio_Notificacion' {0,1}
@attribute 'Uso_Descuento_Previo' {0,1}
@attribute 'Compra_Boleta' {0,1}
@data
4338,24,Femenino,Bajo,3,10.7,Deportes,Mobile,1,1,1
4339,45,Masculino,Medio,2,19.7,Conciertos,Tablet,1,0,0
4340,22,Femenino,Bajo,4,3.0,Cine,Tablet,0,1,0
4341,37,Masculino,Medio,2,0.7,Otro,Desktop,0,0,0
4342,55,Femenino,Medio,0,3.8,Teatro,Mobile,0,1,0
4343,37,Masculino,Medio,3,13.2,Conciertos,Mobile,1,0,0
4344,37,Femenino,Bajo,1,3.9,Otro,Tablet,0,1,0
4345,38,Masculino,Medio,0,7.3,Deportes,Mobile,0,0,0
4346,21,Otro,Bajo,10,5.4,Otro,Mobile,1,0,0
4347,18,Otro,Medio,1,11.5,Teatro,Mobile,0,1,0
4348,41,Masculino,Medio,1,5.9,Conciertos,Desktop,1,1,0
4349,36,Femenino,Medio,0,2.8,Teatro,Tablet,0,1,0
4350,18,Masculino,Bajo,5,0.9,Conciertos,Mobile,1,0,0
4351,36,Femenino,Medio,0,0.0,Otro,Desktop,1,1,0
4352,51,Otro,Medio,1,8.0,Teatro,Tablet,0,0,0
4353,40,Femenino,Medio,5,10.4,Deportes,Mobile,0,1,1
4354,45,Otro,Medio,0,12.9,Otro,Tablet,1,1,1
4355,24,Masculino,Medio,3,5.8,Teatro,Mobile,0,0,0
4356,35,Otro,Bajo,2,3.1,Deportes,Mobile,1,1,0
4357,48,Masculino,Medio,2,10.0,Otro,Tablet,1,1,1
4358,75,Otro,Medio,0,0.8,Teatro,Desktop,0,1,0
4359,19,Femenino,Bajo,1,1.3,Deportes,Mobile,0,0,0
4360,18,Femenino,Bajo,3,5.0,Conciertos,Mobile,1,1,1
4361,18,Otro,Bajo,4,2.2,Conciertos,Mobile,1,0,0
4362,36,Otro,Bajo,4,4.7,Deportes,Mobile,1,0,0
4363,35,Femenino,Bajo,1,1.3,Otro,Mobile,0,1,0
4364,26,Femenino,Bajo,6,23.5,Cine,Mobile,0,0,0
4365,52,Masculino,Medio,1,0.3,Otro,Mobile,1,1,1
4366,49,Otro,Medio,3,1.4,Cine,Desktop,0,0,0
4367,34,Otro,Bajo,4,10.0,Deportes,Tablet,0,1,0
4368,49,Otro,Medio,1,9.6,Otro,Desktop,0,0,1
4369,23,Femenino,Bajo,0,2.0,Otro,Tablet,1,0,0
4370,23,Otro,Bajo,3,4.4,Otro,Mobile,0,0,0
4371,42,Femenino,Medio,0,2.7,Conciertos,Tablet,0,1,0
4372,41,Otro,Medio,3,0.6,Deportes,Desktop,0,1,0
4373,44,Otro,Bajo,3,2.4,Deportes,Desktop,1,1,0
4374,22,Otro,Bajo,1,1.6,Deportes,Mobile,0,0,0
4375,21,Femenino,Bajo,2,1.6,Deportes,Mobile,0,1,0
4376,29,Femenino,Bajo,3,27.5,Cine,Mobile,0,1,1
4377,33,Otro,Bajo,6,6.3,Deportes,Mobile,0,0,0
4378,29,Otro,Bajo,8,13.2,Otro,Mobile,1,1,0
4379,32,Femenino,Bajo,2,1.8,Deportes,Desktop,0,0,0
4380,60,Masculino,Medio,0,6.9,Teatro,Tablet,1,0,0
4381,62,Masculino,Medio,0,4.5,Deportes,Desktop,0,0,0
4382,35,Femenino,Medio,4,20.0,Otro,Mobile,1,0,1
4383,35,Masculino,Bajo,1,1.0,Otro,Mobile,1,1,0
4384,19,Femenino,Medio,3,7.3,Conciertos,Desktop,0,1,0
4385,29,Otro,Bajo,2,3.7,Cine,Mobile,0,0,0
4386,44,Masculino,Medio,2,13.5,Conciertos,Mobile,1,1,1
4387,40,Femenino,Medio,4,1.8,Deportes,Mobile,0,0,0
4388,50,Otro,Medio,2,2.4,Teatro,Mobile,0,0,0
4389,34,Otro,Bajo,6,11.1,Conciertos,Mobile,0,0,0
4390,26,Femenino,Bajo,4,10.9,Cine,Mobile,0,1,0
4391,52,Masculino,Bajo,4,9.4,Conciertos,Desktop,0,1,0
4392,50,Femenino,Medio,2,2.9,Deportes,Desktop,0,1,0
4393,32,Femenino,Bajo,4,6.7,Cine,Tablet,0,0,0
4394,20,Masculino,Bajo,3,3.3,Cine,Mobile,0,1,0
4395,37,Otro,Bajo,3,0.0,Teatro,Mobile,1,1,0
4396,30,Otro,Bajo,4,0.7,Otro,Desktop,1,1,0
4397,18,Femenino,Medio,4,3.5,Teatro,Mobile,0,0,0
4398,27,Otro,Bajo,7,0.4,Conciertos,Mobile,1,1,0
4399,23,Otro,Bajo,8,6.0,Teatro,Mobile,1,0,0
4400,40,Otro,Bajo,1,17.1,Conciertos,Mobile,0,0,0
4401,41,Masculino,Medio,0,9.7,Teatro,Tablet,0,0,0
4402,71,Otro,Medio,0,1.5,Deportes,Desktop,0,1,0
4403,46,Otro,Medio,0,11.4,Cine,Mobile,0,0,0
4404,23,Masculino,Medio,2,3.1,Otro,Mobile,1,1,1
4405,24,Femenino,Bajo,6,19.4,Cine,Tablet,0,1,0
4406,53,Masculino,Medio,3,0.6,Deportes,Desktop,1,1,0
4407,44,Otro,Medio,6,1.4,Conciertos,Mobile,0,0,0
4408,35,Femenino,Bajo,4,10.1,Deportes,Mobile,0,1,0
4409,21,Otro,Bajo,3,1.1,Deportes,Desktop,0,1,0
4410,38,Otro,Medio,3,15.4,Deportes,Mobile,1,0,0
4411,38,Masculino,Medio,1,13.3,Deportes,Mobile,1,1,1
4412,36,Femenino,Bajo,1,1.8,Otro,Mobile,1,0,0
4413,51,Femenino,Medio,1,0.2,Otro,Tablet,1,0,1
4414,32,Otro,Bajo,3,9.8,Cine,Mobile,0,1,0
4415,26,Femenino,Bajo,3,1.7,Conciertos,Mobile,0,1,0
4416,51,Otro,Medio,1,0.1,Cine,Desktop,1,1,0
4417,22,Otro,Bajo,7,1.1,Conciertos,Tablet,0,0,0
4418,53,Masculino,Medio,3,0.2,Deportes,Desktop,1,1,1
4419,28,Otro,Bajo,3,2.0,Cine,Mobile,1,1,0
4420,31,Otro,Medio,2,4.2,Conciertos,Tablet,0,0,0
4421,44,Otro,Bajo,3,2.4,Otro,Tablet,1,1,0
4422,51,Masculino,Medio,4,2.1,Deportes,Mobile,0,0,0
4423,48,Masculino,Medio,0,1.9,Teatro,Desktop,0,0,0
4424,44,Masculino,Medio,1,1.9,Cine,Mobile,0,0,0
4425,18,Otro,Medio,3,1.8,Conciertos,Mobile,0,0,0
4426,18,Masculino,Bajo,2,1.4,Teatro,Desktop,0,1,0
4427,18,Otro,Bajo,6,1.1,Teatro,Desktop,0,0,0
4428,19,Otro,Bajo,7,5.6,Conciertos,Tablet,0,1,0
4429,20,Masculino,Bajo,5,2.6,Conciertos,Mobile,0,1,0
4430,30,Otro,Medio,4,4.2,Cine,Tablet,0,0,0
4431,42,Masculino,Medio,0,4.9,Teatro,Mobile,1,1,1
4432,27,Otro,Bajo,4,0.7,Otro,Mobile,0,1,0
4433,28,Femenino,Bajo,3,5.2,Deportes,Mobile,0,0,0
4434,31,Otro,Bajo,8,0.7,Cine,Mobile,0,0,1
4435,30,Otro,Bajo,3,0.1,Teatro,Desktop,1,0,0
4436,23,Otro,Bajo,4,0.0,Otro,Mobile,0,0,0
4437,18,Femenino,Bajo,4,1.7,Otro,Tablet,0,0,1
4438,32,Femenino,Bajo,4,3.5,Teatro,Mobile,0,1,0
4439,22,Femenino,Bajo,3,2.7,Otro,Mobile,0,1,0
4440,47,Otro,Bajo,1,5.1,Cine,Tablet,1,1,1
4441,38,Otro,Medio,2,1.7,Cine,Mobile,1,1,1
4442,39,Masculino,Medio,4,0.8,Cine,Mobile,0,1,0
4443,50,Femenino,Bajo,1,0.9,Teatro,Tablet,0,0,0
4444,42,Femenino,Bajo,5,5.4,Deportes,Mobile,0,1,0
4445,40,Femenino,Medio,0,1.6,Cine,Mobile,1,0,0
4446,37,Otro,Medio,0,6.0,Otro,Tablet,0,0,0
4447,41,Otro,Bajo,1,0.9,Deportes,Tablet,0,0,0
4448,18,Otro,Medio,4,12.1,Otro,Mobile,0,1,0
4449,69,Femenino,Medio,2,0.5,Conciertos,Desktop,1,0,0
4450,55,Masculino,Medio,1,2.8,Otro,Mobile,0,0,0
4451,36,Otro,Medio,3,2.0,Cine,Mobile,0,1,0
4452,30,Femenino,Medio,2,5.4,Deportes,Mobile,0,1,0
4453,21,Masculino,Bajo,5,0.2,Deportes,Tablet,0,1,1
4454,60,Masculino,Medio,2,5.0,Teatro,Desktop,0,0,0
4455,45,Otro,Medio,0,7.7,Conciertos,Desktop,0,1,0
4456,39,Masculino,Bajo,3,1.6,Otro,Mobile,1,0,0
4457,43,Otro,Bajo,2,36.4,Otro,Desktop,0,1,0
4458,29,Otro,Bajo,3,14.6,Teatro,Mobile,0,0,0
4459,42,Otro,Alto,0,1.3,Conciertos,Tablet,0,0,0
4460,34,Masculino,Bajo,3,1.7,Teatro,Mobile,0,1,0
4461,35,Femenino,Bajo,5,5.3,Deportes,Desktop,0,1,0
4462,52,Otro,Medio,3,1.7,Conciertos,Desktop,0,1,0
4463,30,Masculino,Bajo,5,0.4,Cine,Mobile,1,1,0
4464,28,Femenino,Bajo,8,1.8,Otro,Mobile,0,1,0
4465,20,Otro,Bajo,2,7.2,Deportes,Mobile,0,1,0
4466,49,Masculino,Medio,1,6.9,Otro,Desktop,1,0,0
4467,18,Otro,Bajo,1,2.4,Conciertos,Mobile,1,1,0
4468,53,Femenino,Bajo,1,0.6,Deportes,Tablet,1,1,0
4469,18,Femenino,Bajo,3,0.2,Deportes,Mobile,1,0,0
4470,41,Masculino,Bajo,2,0.9,Conciertos,Desktop,0,0,0
4471,25,Femenino,Medio,4,5.4,Cine,Mobile,1,1,0
4472,20,Masculino,Bajo,3,4.3,Otro,Mobile,0,1,0
4473,47,Masculino,Medio,0,1.8,Conciertos,Desktop,1,1,1
4474,40,Femenino,Medio,2,1.3,Conciertos,Mobile,0,0,0
4475,35,Femenino,Medio,2,2.3,Teatro,Tablet,0,0,0
4476,32,Otro,Bajo,3,7.1,Deportes,Mobile,0,0,0
4477,37,Otro,Bajo,2,4.2,Cine,Mobile,1,0,0
4478,54,Femenino,Medio,0,1.2,Deportes,Mobile,0,0,0
4479,49,Otro,Medio,0,1.3,Cine,Desktop,0,0,0
4480,53,Femenino,Bajo,0,6.3,Cine,Tablet,0,1,0
4481,18,Femenino,Medio,3,3.5,Conciertos,Mobile,0,1,0
4482,47,Otro,Medio,1,14.5,Conciertos,Tablet,0,0,1
4483,45,Otro,Medio,0,2.4,Conciertos,Tablet,1,1,0
4484,31,Otro,Bajo,4,9.7,Conciertos,Tablet,0,0,0
4485,56,Masculino,Medio,1,7.4,Cine,Desktop,0,1,0
4486,46,Masculino,Bajo,2,4.8,Otro,Tablet,1,1,0
4487,47,Femenino,Medio,5,7.9,Otro,Desktop,0,1,0
4488,45,Femenino,Medio,0,3.9,Cine,Mobile,0,0,0
4489,39,Femenino,Medio,4,1.9,Deportes,Desktop,0,0,0
4490,34,Femenino,Medio,3,2.5,Teatro,Tablet,1,0,0
4491,47,Femenino,Bajo,0,4.1,Teatro,Desktop,1,0,1
4492,63,Otro,Medio,1,6.7,Teatro,Desktop,0,0,0
4493,32,Masculino,Medio,1,7.2,Cine,Mobile,0,1,0
4494,56,Femenino,Medio,0,1.5,Cine,Tablet,1,0,0
4495,66,Femenino,Medio,0,2.5,Teatro,Desktop,0,0,0
4496,52,Femenino,Medio,1,2.3,Teatro,Desktop,1,1,0
4497,49,Femenino,Alto,1,0.2,Teatro,Mobile,0,0,0
4498,41,Masculino,Medio,1,1.9,Teatro,Desktop,0,1,0
4499,34,Femenino,Bajo,1,0.1,Deportes,Tablet,0,0,0
4500,44,Masculino,Medio,0,0.0,Conciertos,Mobile,0,0,0
4501,22,Femenino,Medio,4,9.1,Teatro,Mobile,0,1,0
4502,50,Femenino,Medio,1,3.7,Deportes,Desktop,0,0,0
4503,52,Masculino,Medio,2,17.5,Cine,Desktop,0,1,0
4504,30,Masculino,Bajo,3,2.6,Otro,Tablet,1,1,0
4505,40,Otro,Medio,7,18.3,Deportes,Mobile,0,1,0
4506,28,Femenino,Bajo,3,15.2,Cine,Mobile,0,1,0
4507,52,Femenino,Medio,2,6.0,Otro,Tablet,1,1,0
4508,38,Masculino,Bajo,5,2.6,Cine,Mobile,1,0,0
4509,38,Otro,Medio,2,0.4,Deportes,Desktop,0,1,0
4510,34,Otro,Medio,0,3.6,Teatro,Mobile,0,1,0
4511,18,Femenino,Medio,9,1.3,Cine,Mobile,0,1,1
4512,22,Otro,Bajo,2,9.0,Conciertos,Mobile,0,1,0
4513,55,Otro,Medio,0,1.7,Otro,Mobile,0,1,0
4514,36,Femenino,Medio,6,1.4,Conciertos,Mobile,0,0,1
4515,28,Femenino,Medio,0,1.0,Otro,Mobile,1,1,0
4516,40,Masculino,Medio,0,0.9,Deportes,Mobile,0,1,0
4517,37,Femenino,Bajo,3,1.5,Teatro,Mobile,0,1,0
4518,49,Femenino,Medio,3,0.7,Otro,Mobile,0,0,0
4519,39,Otro,Medio,5,3.6,Cine,Desktop,0,1,0
4520,71,Masculino,Medio,1,7.5,Teatro,Tablet,1,1,0
4521,30,Otro,Medio,4,0.7,Conciertos,Mobile,0,0,1
4522,35,Masculino,Medio,2,2.0,Conciertos,Mobile,0,0,0
4523,48,Masculino,Medio,2,3.1,Deportes,Tablet,0,1,0
4524,60,Otro,Medio,1,0.4,Cine,Mobile,0,0,0
4525,40,Masculino,Bajo,2,13.0,Deportes,Mobile,0,1,0
4526,30,Masculino,Bajo,4,4.0,Teatro,Desktop,1,1,0
4527,53,Otro,Medio,3,8.5,Deportes,Desktop,1,0,1
4528,32,Otro,Medio,3,1.1,Cine,Tablet,0,1,0
4529,38,Otro,Bajo,2,0.4,Cine,Mobile,1,1,0
4530,50,Femenino,Medio,4,2.4,Otro,Tablet,0,1,1
4531,45,Otro,Medio,3,2.1,Deportes,Desktop,1,1,0
4532,41,Masculino,Medio,0,1.2,Otro,Tablet,0,0,0
4533,22,Otro,Bajo,4,3.3,Otro,Desktop,0,1,0
4534,56,Femenino,Medio,2,3.5,Otro,Desktop,0,0,0
4535,36,Otro,Medio,1,10.8,Conciertos,Tablet,0,1,1
4536,35,Otro,Medio,4,15.0,Conciertos,Mobile,0,0,0
4537,49,Masculino,Medio,2,0.2,Teatro,Mobile,1,0,0
4538,29,Otro,Bajo,6,0.5,Cine,Desktop,1,0,0
4539,22,Femenino,Bajo,6,0.6,Conciertos,Mobile,0,1,0
4540,28,Masculino,Bajo,0,1.7,Deportes,Mobile,0,0,0
4541,58,Masculino,Bajo,2,0.9,Conciertos,Desktop,0,1,1
4542,27,Otro,Bajo,4,0.4,Cine,Mobile,1,0,0
4543,48,Otro,Bajo,1,7.2,Teatro,Tablet,0,0,0
4544,54,Femenino,Medio,0,3.3,Teatro,Desktop,0,1,0
4545,33,Otro,Bajo,0,1.6,Otro,Mobile,0,0,0
4546,66,Otro,Medio,0,7.6,Teatro,Mobile,0,1,0
4547,44,Otro,Medio,0,0.5,Cine,Tablet,1,0,0
4548,71,Otro,Medio,1,1.9,Teatro,Tablet,0,0,0
4549,38,Otro,Bajo,1,0.3,Deportes,Desktop,0,0,0
4550,55,Femenino,Medio,1,10.4,Otro,Mobile,0,0,0
4551,66,Femenino,Medio,0,2.1,Otro,Desktop,0,1,0
4552,18,Masculino,Bajo,0,0.1,Teatro,Mobile,0,0,1
4553,28,Otro,Bajo,0,0.9,Otro,Mobile,1,1,1
4554,53,Otro,Medio,2,4.4,Otro,Mobile,0,1,0
4555,32,Femenino,Bajo,2,4.0,Cine,Desktop,0,1,0
4556,21,Masculino,Medio,5,2.1,Teatro,Desktop,0,0,0
4557,36,Otro,Bajo,3,7.3,Cine,Tablet,0,1,0
4558,23,Femenino,Medio,3,0.1,Conciertos,Mobile,0,0,0
4559,27,Otro,Bajo,6,2.6,Cine,Mobile,0,0,0
4560,22,Otro,Bajo,7,5.6,Otro,Desktop,1,0,0
4561,46,Masculino,Medio,3,5.6,Teatro,Tablet,0,1,0
4562,59,Otro,Medio,0,0.6,Teatro,Desktop,0,1,1
4563,30,Masculino,Bajo,3,1.4,Cine,Mobile,1,1,0
4564,57,Femenino,Medio,1,2.3,Deportes,Desktop,1,1,1
4565,44,Otro,Medio,3,0.1,Conciertos,Desktop,0,1,0
4566,39,Femenino,Medio,4,3.7,Otro,Mobile,0,0,0
4567,45,Masculino,Bajo,2,0.4,Teatro,Desktop,0,0,0
4568,44,Masculino,Bajo,0,3.1,Deportes,Mobile,0,1,0
4569,45,Otro,Medio,2,5.1,Cine,Mobile,0,0,1
4570,47,Masculino,Medio,2,15.4,Teatro,Tablet,0,0,0
4571,56,Femenino,Medio,0,4.1,Conciertos,Desktop,0,0,0
4572,29,Femenino,Bajo,3,10.9,Conciertos,Tablet,0,0,0
4573,58,Masculino,Medio,3,8.3,Cine,Desktop,0,0,0
4574,18,Femenino,Bajo,2,1.8,Conciertos,Mobile,0,1,0
4575,57,Femenino,Medio,1,5.7,Conciertos,Desktop,0,1,0
4576,30,Otro,Bajo,0,4.7,Teatro,Mobile,1,1,0
4577,18,Femenino,Bajo,3,2.3,Deportes,Mobile,0,1,0
4578,55,Masculino,Medio,3,3.5,Deportes,Desktop,0,0,0
4579,49,Masculino,Bajo,0,5.0,Otro,Desktop,1,1,0
4580,46,Otro,Medio,3,1.7,Deportes,Mobile,0,1,0
4581,53,Masculino,Medio,1,1.3,Conciertos,Tablet,0,1,1
4582,29,Otro,Bajo,4,0.2,Conciertos,Tablet,0,0,0
4583,29,Femenino,Bajo,7,13.9,Otro,Mobile,0,1,0
4584,32,Otro,Medio,5,2.3,Deportes,Mobile,0,1,0
4585,44,Femenino,Medio,4,1.0,Deportes,Mobile,0,0,0
4586,18,Femenino,Bajo,3,9.3,Conciertos,Mobile,0,0,0
4587,35,Masculino,Bajo,3,10.8,Otro,Desktop,0,1,1
4588,43,Otro,Medio,0,1.2,Deportes,Desktop,0,0,0
4589,51,Otro,Medio,1,4.3,Deportes,Mobile,0,1,0
4590,35,Masculino,Bajo,1,3.7,Deportes,Mobile,0,1,1
4591,37,Otro,Bajo,5,2.4,Deportes,Mobile,1,0,0
4592,28,Otro,Bajo,6,3.1,Cine,Tablet,0,1,0
4593,47,Masculino,Medio,6,8.6,Cine,Tablet,0,1,0
4594,28,Otro,Medio,3,0.9,Teatro,Mobile,0,0,0
4595,18,Femenino,Medio,3,1.0,Deportes,Mobile,0,1,0
4596,51,Femenino,Medio,6,2.9,Conciertos,Tablet,0,1,0
4597,41,Masculino,Medio,1,5.4,Deportes,Mobile,0,0,1
4598,45,Masculino,Medio,4,17.5,Conciertos,Tablet,0,1,1
4599,42,Otro,Bajo,1,0.0,Teatro,Mobile,0,0,0
4600,38,Femenino,Bajo,3,2.8,Cine,Mobile,0,0,0
4601,31,Masculino,Medio,9,10.0,Teatro,Mobile,0,0,0
4602,39,Masculino,Bajo,0,3.9,Teatro,Mobile,1,1,1
4603,30,Otro,Medio,3,2.3,Teatro,Mobile,1,1,0
4604,31,Femenino,Bajo,6,8.2,Teatro,Mobile,1,0,0
4605,46,Masculino,Medio,0,0.3,Conciertos,Tablet,1,1,1
4606,34,Masculino,Bajo,7,1.7,Otro,Mobile,0,1,0
4607,31,Otro,Bajo,9,4.0,Deportes,Mobile,1,1,1
4608,61,Otro,Medio,1,1.9,Otro,Desktop,0,0,0
4609,51,Masculino,Medio,1,1.1,Otro,Desktop,1,1,0
4610,60,Otro,Medio,1,0.9,Deportes,Desktop,0,1,1
4611,32,Otro,Medio,2,0.4,Conciertos,Mobile,0,1,1
4612,25,Masculino,Medio,4,8.9,Otro,Mobile,1,0,1
4613,22,Femenino,Bajo,2,6.6,Deportes,Mobile,1,0,0
4614,43,Otro,Bajo,1,14.3,Otro,Mobile,0,0,1
4615,18,Femenino,Medio,2,4.1,Teatro,Mobile,0,0,0
4616,41,Masculino,Medio,4,4.4,Deportes,Tablet,0,0,0
4617,18,Femenino,Bajo,3,2.7,Teatro,Tablet,0,1,0
4618,67,Masculino,Medio,0,0.8,Deportes,Mobile,0,0,0
4619,18,Masculino,Bajo,5,3.0,Otro,Tablet,0,0,0
4620,43,Otro,Medio,3,2.0,Teatro,Desktop,0,0,0
4621,18,Masculino,Bajo,3,16.9,Cine,Mobile,0,1,0
4622,34,Otro,Bajo,3,1.9,Deportes,Mobile,0,1,0
4623,44,Otro,Medio,1,3.5,Conciertos,Tablet,0,0,0
4624,49,Otro,Medio,1,2.4,Deportes,Desktop,0,0,0
4625,47,Masculino,Medio,1,4.6,Teatro,Mobile,0,0,0
4626,51,Femenino,Medio,3,1.9,Otro,Mobile,1,0,0
4627,30,Otro,Bajo,4,0.6,Teatro,Mobile,0,0,0
4628,18,Masculino,Medio,8,4.5,Otro,Desktop,0,0,0
4629,37,Masculino,Medio,3,1.3,Teatro,Mobile,1,1,0
4630,28,Otro,Bajo,0,8.7,Otro,Mobile,0,0,0
4631,53,Otro,Bajo,3,1.0,Conciertos,Mobile,0,1,0
4632,65,Masculino,Medio,3,0.3,Conciertos,Desktop,0,0,0
4633,27,Otro,Bajo,1,0.0,Deportes,Mobile,0,0,0
4634,18,Masculino,Bajo,5,4.8,Teatro,Desktop,0,1,0
4635,36,Otro,Bajo,1,3.9,Cine,Mobile,0,0,0
4636,48,Otro,Medio,0,3.5,Cine,Desktop,0,0,1
4637,38,Masculino,Medio,5,5.6,Conciertos,Mobile,0,1,0
4638,49,Otro,Medio,2,0.1,Otro,Desktop,0,0,0
4639,58,Masculino,Medio,2,0.2,Teatro,Desktop,0,1,0
4640,54,Femenino,Medio,3,1.8,Conciertos,Tablet,0,1,0
4641,65,Femenino,Medio,2,0.0,Conciertos,Mobile,0,0,0
4642,33,Masculino,Bajo,7,24.1,Deportes,Desktop,0,0,0
4643,26,Otro,Medio,5,2.8,Teatro,Mobile,0,1,1
4644,43,Otro,Medio,1,0.8,Cine,Desktop,1,0,0
4645,48,Masculino,Bajo,0,1.9,Otro,Tablet,0,0,1
4646,51,Masculino,Medio,6,2.7,Cine,Desktop,1,0,0
4647,53,Femenino,Medio,7,0.2,Conciertos,Mobile,0,1,0
4648,37,Otro,Bajo,2,0.9,Otro,Mobile,1,1,0
4649,55,Otro,Medio,6,4.1,Deportes,Desktop,1,0,1
4650,35,Otro,Medio,6,0.2,Conciertos,Mobile,0,0,0
4651,39,Otro,Medio,1,5.3,Cine,Mobile,0,1,0
4652,38,Otro,Bajo,3,2.2,Teatro,Mobile,1,0,0
4653,33,Masculino,Medio,1,1.1,Conciertos,Desktop,0,0,0
4654,18,Otro,Bajo,5,0.7,Cine,Mobile,1,0,0
4655,42,Otro,Medio,0,3.4,Deportes,Tablet,0,1,1
4656,45,Masculino,Medio,4,12.7,Cine,Tablet,0,0,0
4657,28,Masculino,Medio,3,4.4,Cine,Mobile,0,0,0
4658,42,Masculino,Medio,2,0.9,Teatro,Desktop,0,1,0
4659,25,Otro,Bajo,2,1.0,Teatro,Mobile,1,1,0
4660,37,Masculino,Medio,4,1.3,Cine,Desktop,0,0,1
4661,48,Femenino,Medio,0,0.6,Otro,Mobile,0,0,0
4662,27,Masculino,Bajo,2,5.7,Deportes,Mobile,0,0,0
4663,44,Otro,Medio,0,5.9,Cine,Desktop,0,1,0
4664,25,Otro,Bajo,3,9.4,Conciertos,Desktop,0,1,0
4665,26,Otro,Medio,5,2.4,Teatro,Mobile,0,0,0
4666,36,Otro,Medio,4,10.5,Otro,Mobile,0,1,1
4667,33,Masculino,Bajo,5,4.3,Cine,Tablet,1,0,0
4668,64,Femenino,Medio,1,4.2,Cine,Tablet,0,1,0
4669,46,Femenino,Medio,2,0.7,Teatro,Mobile,0,0,0
4670,34,Otro,Medio,7,0.6,Cine,Mobile,1,1,0
4671,54,Femenino,Medio,1,0.8,Teatro,Mobile,0,1,0
4672,57,Otro,Medio,1,0.4,Cine,Mobile,1,0,0
4673,48,Otro,Medio,2,3.6,Teatro,Mobile,1,0,0
4674,37,Otro,Bajo,5,15.2,Cine,Mobile,0,0,1
4675,39,Otro,Bajo,4,6.9,Deportes,Mobile,0,1,0
4676,44,Masculino,Medio,3,7.9,Cine,Mobile,1,1,1
4677,29,Femenino,Bajo,1,1.0,Conciertos,Mobile,1,0,0
4678,32,Otro,Medio,6,9.8,Cine,Mobile,0,1,0
4679,36,Otro,Medio,3,7.9,Otro,Tablet,1,1,1
4680,41,Masculino,Bajo,2,11.5,Teatro,Desktop,0,1,0
4681,36,Femenino,Bajo,3,9.8,Teatro,Mobile,0,1,0
4682,35,Femenino,Medio,3,12.8,Deportes,Mobile,1,1,0
4683,47,Masculino,Bajo,2,5.3,Conciertos,Tablet,0,0,0
4684,53,Otro,Medio,3,8.9,Otro,Mobile,0,0,0
4685,43,Otro,Medio,0,15.3,Otro,Tablet,0,1,1
4686,45,Otro,Medio,2,5.3,Otro,Mobile,0,1,1
4687,23,Femenino,Bajo,2,1.1,Teatro,Mobile,0,0,0
4688,20,Femenino,Bajo,5,7.4,Deportes,Mobile,0,1,1
4689,23,Femenino,Bajo,2,7.1,Cine,Mobile,1,1,1
4690,39,Femenino,Medio,6,0.6,Teatro,Desktop,1,1,0
